Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Low Noise Accelerometer X,Low Noise Accelerometer X,Low Noise Accelerometer Y,Low Noise Accelerometer Y,Low Noise Accelerometer Z,Low Noise Accelerometer Z,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Pressure,Pressure,Temperature,Temperature,GSR,GSR,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,kPa,no units,Celcius*,no units,kOhms,
13805443,206843.75,2060,-5.45783132530121,2500,-0.156626506024096,1373,8.12048192771084,8304,-5.0913549969344,-624,-0.382587369711833,-13520,8.28939301042305,-37,-0.793893129770992,52,0.564885496183206,-33,0.50381679389313,42884,99.7185888682796,27753,30.9511637096375,52339,868.63268355555,1493934375322,
13811997,207043.762207031,2058,-5.42168674698795,2497,-0.132530120481928,1373,8.12048192771084,8336,-5.11097486204782,-608,-0.37277743715512,-13584,8.32863274064991,-62,-0.83969465648855,55,0.946564885496183,-59,0.900763358778626,42887,99.7273352269182,27753,30.9511637096375,52337,869.321051565517,1493934375532,
13818551,207243.774414063,2060,-5.45783132530121,2500,-0.156626506024096,1372,8.13253012048193,8352,-5.12078479460454,-624,-0.382587369711833,-13520,8.28939301042305,-15,-0.732824427480916,48,0.229007633587786,-44,0.67175572519084,42884,99.7185888682796,27753,30.9511637096375,52337,869.321051565517,1493934375748,
13825105,207443.786621094,2058,-5.45783132530121,2500,-0.132530120481928,1372,8.13253012048193,8320,-5.10116492949111,-688,-0.421827099938688,-13616,8.34825260576334,-49,-1.02290076335878,67,0.748091603053435,-39,0.595419847328244,42882,99.7127579662646,27753,30.9511637096375,52337,869.321051565517,1493934375932,
13831659,207643.798828125,2058,-5.43373493975904,2498,-0.132530120481928,1374,8.10843373493976,8336,-5.11097486204782,-608,-0.37277743715512,-13616,8.34825260576334,-62,-0.641221374045801,42,0.946564885496183,-29,0.442748091603053,42884,99.7185888682796,27753,30.9511637096375,52338,868.976731236272,1493934376122,
13838213,207843.811035156,2060,-5.45783132530121,2500,-0.156626506024096,1375,8.09638554216868,8400,-5.15021459227468,-624,-0.382587369711833,-13568,8.31882280809319,-74,-1.00763358778626,66,1.12977099236641,-47,0.717557251908397,42884,99.7185888682796,27753,30.9511637096375,52337,869.321051565517,1493934376331,
13844767,208043.823242188,2059,-5.43373493975904,2498,-0.144578313253012,1373,8.12048192771084,8288,-5.08154506437768,-672,-0.412017167381974,-13520,8.28939301042305,2,-0.641221374045801,42,-0.0305343511450382,-46,0.702290076335878,42884,99.7185888682796,27753,30.9511637096375,52335,870.010511467,1493934376547,
13851321,208243.835449219,2058,-5.44578313253012,2499,-0.132530120481928,1374,8.10843373493976,8352,-5.12078479460454,-672,-0.412017167381974,-13504,8.27958307786634,-62,-1.00763358778626,66,0.946564885496183,-33,0.50381679389313,42884,99.7185888682796,27753,30.9511637096375,52334,870.355651689239,1493934376730,
13857875,208443.84765625,2057,-5.45783132530121,2500,-0.120481927710843,1373,8.12048192771084,8368,-5.13059472716125,-672,-0.412017167381974,-13488,8.26977314530963,-65,-0.778625954198473,51,0.99236641221374,-28,0.427480916030534,42885,99.7215043204103,27753,30.9511637096375,52333,870.701065860003,1493934376941,
13864429,208643.859863281,2061,-5.42168674698795,2497,-0.168674698795181,1372,8.13253012048193,8336,-5.11097486204782,-576,-0.353157572041692,-13520,8.28939301042305,-76,-1.23664122137405,81,1.16030534351145,-39,0.595419847328244,42883,99.7156734168977,27753,30.9511637096375,52331,871.392717352793,1493934377124,
13870983,208843.872070313,2058,-5.45783132530121,2500,-0.132530120481928,1374,8.10843373493976,8368,-5.13059472716125,-576,-0.353157572041692,-13488,8.26977314530963,-51,-0.793893129770992,52,0.778625954198473,-43,0.656488549618321,42883,99.7156734168977,27753,30.9511637096375,52328,872.432257380079,1493934377335,
13877537,209043.884277344,2060,-5.44578313253012,2499,-0.156626506024096,1374,8.10843373493976,8304,-5.0913549969344,-688,-0.421827099938688,-13504,8.27958307786634,-55,-0.748091603053435,49,0.83969465648855,-39,0.595419847328244,42884,99.7185888682796,27753,30.9511637096375,52327,872.779322112301,1493934377526,
13884091,209243.896484375,2058,-5.42168674698795,2497,-0.132530120481928,1374,8.10843373493976,8304,-5.0913549969344,-624,-0.382587369711833,-13472,8.25996321275291,-39,-0.885496183206107,58,0.595419847328244,-50,0.763358778625954,42885,99.7215043204103,27753,30.9511637096375,52326,873.126663088011,1493934377737,
13890645,209443.908691406,2059,-5.45783132530121,2500,-0.144578313253012,1373,8.12048192771084,8384,-5.14040465971796,-640,-0.392397302268547,-13520,8.28939301042305,-56,-1.0381679389313,68,0.854961832061069,-41,0.625954198473282,42884,99.7185888682796,27753,30.9511637096375,52324,873.822175090196,1493934377945,
13897199,209643.920898438,2059,-5.44578313253012,2499,-0.144578313253012,1374,8.10843373493976,8368,-5.13059472716125,-592,-0.362967504598406,-13472,8.25996321275291,-55,-0.854961832061069,56,0.83969465648855,-41,0.625954198473282,42887,99.7273352269182,27753,30.9511637096375,52323,874.170346778132,1493934378130,
13903753,209843.933105469,2059,-5.43373493975904,2498,-0.144578313253012,1373,8.12048192771084,8336,-5.11097486204782,-592,-0.362967504598406,-13472,8.25996321275291,-46,-0.82442748091603,54,0.702290076335878,-53,0.809160305343511,42887,99.730657811293,27755,30.962775955325,52322,874.518796032483,1493934378338,
13910307,210043.9453125,2058,-5.43373493975904,2498,-0.132530120481928,1373,8.12048192771084,8368,-5.13059472716125,-672,-0.412017167381974,-13536,8.29920294297977,-42,-0.717557251908397,47,0.641221374045801,-45,0.687022900763359,42885,99.7248267541681,27755,30.962775955325,52321,874.867523185302,1493934378522,
13916861,210243.957519531,2060,-5.43373493975904,2498,-0.156626506024096,1374,8.10843373493976,8336,-5.11097486204782,-624,-0.382587369711833,-13520,8.28939301042305,-72,-1.12977099236641,74,1.09923664122137,-48,0.732824427480916,42884,99.721911226729,27755,30.962775955325,52319,875.565812517194,1493934378742,
13923415,210443.969726563,2059,-5.46987951807229,2501,-0.144578313253012,1375,8.09638554216868,8384,-5.14040465971796,-624,-0.382587369711833,-13536,8.29920294297977,-29,-1.12977099236641,74,0.442748091603053,-51,0.778625954198473,42884,99.721911226729,27755,30.962775955325,52319,875.565812517194,1493934378927,
13929969,210643.981933594,2060,-5.42168674698795,2497,-0.156626506024096,1371,8.14457831325301,8336,-5.11097486204782,-608,-0.37277743715512,-13520,8.28939301042305,-21,-0.931297709923664,61,0.320610687022901,-37,0.564885496183206,42882,99.7160801740974,27755,30.962775955325,52320,875.216528569168,1493934379135,
13936523,210843.994140625,2057,-5.45783132530121,2500,-0.120481927710843,1374,8.10843373493976,8336,-5.11097486204782,-672,-0.412017167381974,-13504,8.27958307786634,-73,-1.00763358778626,66,1.11450381679389,-30,0.458015267175573,42882,99.7160801740974,27755,30.962775955325,52322,874.518796032483,1493934379326,
13943077,211044.006347656,2059,-5.43373493975904,2498,-0.144578313253012,1374,8.10843373493976,8320,-5.10116492949111,-704,-0.431637032495402,-13440,8.24034334763948,-63,-0.702290076335878,46,0.961832061068702,-38,0.580152671755725,42884,99.721911226729,27755,30.962775955325,52323,874.170346778132,1493934379535,
13949631,211244.018554688,2056,-5.44578313253012,2499,-0.108433734939759,1372,8.13253012048193,8368,-5.13059472716125,-672,-0.412017167381974,-13440,8.24034334763948,-22,-0.82442748091603,54,0.33587786259542,-48,0.732824427480916,42884,99.721911226729,27755,30.962775955325,52326,873.126663088011,1493934379727,
13956185,211444.030761719,2059,-5.43373493975904,2498,-0.144578313253012,1374,8.10843373493976,8368,-5.13059472716125,-592,-0.362967504598406,-13424,8.23053341508277,-42,-0.916030534351145,60,0.641221374045801,-42,0.641221374045801,42885,99.7248267541681,27755,30.962775955325,52332,871.046754305584,1493934379948,
13962739,211644.04296875,2059,-5.44578313253012,2499,-0.144578313253012,1372,8.13253012048193,8400,-5.15021459227468,-656,-0.402207234825261,-13520,8.28939301042305,-33,-0.870229007633588,57,0.50381679389313,-43,0.656488549618321,42884,99.721911226729,27755,30.962775955325,52356,862.825276500988,1493934380126,
13969293,211844.055175781,2060,-5.43373493975904,2498,-0.156626506024096,1372,8.13253012048193,8400,-5.15021459227468,-656,-0.402207234825261,-13568,8.31882280809319,-60,-0.809160305343511,53,0.916030534351145,-44,0.67175572519084,42884,99.721911226729,27755,30.962775955325,52358,862.147153345286,1493934380336,
13975847,212044.067382813,2059,-5.46987951807229,2501,-0.144578313253012,1374,8.10843373493976,8352,-5.12078479460454,-624,-0.382587369711833,-13520,8.28939301042305,-49,-0.870229007633588,57,0.748091603053435,-50,0.763358778625954,42884,99.721911226729,27755,30.962775955325,52356,862.825276500988,1493934380551,
13982401,212244.079589844,2059,-5.45783132530121,2500,-0.144578313253012,1372,8.13253012048193,8368,-5.13059472716125,-656,-0.402207234825261,-13472,8.25996321275291,-59,-1.09923664122137,72,0.900763358778626,-31,0.473282442748092,42884,99.721911226729,27755,30.962775955325,52354,863.504467254011,1493934380735,
13988955,212444.091796875,2061,-5.45783132530121,2500,-0.168674698795181,1371,8.14457831325301,8352,-5.12078479460454,-624,-0.382587369711833,-13568,8.31882280809319,-45,-0.809160305343511,53,0.687022900763359,-45,0.687022900763359,42880,99.7102491244613,27755,30.962775955325,52353,863.844463767685,1493934380938,
13995509,212644.104003906,2058,-5.44578313253012,2499,-0.132530120481928,1373,8.12048192771084,8336,-5.11097486204782,-608,-0.37277743715512,-13584,8.32863274064991,-61,-0.916030534351145,60,0.931297709923664,-34,0.519083969465649,42881,99.713164648905,27755,30.962775955325,52350,864.866061652496,1493934381121,
14002063,212844.116210938,2057,-5.44578313253012,2499,-0.120481927710843,1372,8.13253012048193,8368,-5.13059472716125,-624,-0.382587369711833,-13552,8.30901287553648,-18,-0.931297709923664,61,0.274809160305344,-30,0.458015267175573,42881,99.716486612,27757,30.974387563201,52347,865.890078718067,1493934381349,
14008617,213044.128417969,2059,-5.45783132530121,2500,-0.144578313253012,1374,8.10843373493976,8304,-5.0913549969344,-704,-0.431637032495402,-13552,8.30901287553648,-47,-1.06870229007634,70,0.717557251908397,-40,0.610687022900763,42880,99.7135710122522,27757,30.974387563201,52344,866.916523567646,1493934381532,
14015171,213244.140625,2060,-5.43373493975904,2498,-0.156626506024096,1371,8.14457831325301,8288,-5.08154506437768,-672,-0.412017167381974,-13504,8.27958307786634,-12,-0.82442748091603,54,0.183206106870229,-36,0.549618320610687,42882,99.7194022124967,27757,30.974387563201,52342,867.602173169923,1493934381749,
14021725,213444.152832031,2059,-5.43373493975904,2498,-0.144578313253012,1373,8.12048192771084,8320,-5.10116492949111,-624,-0.382587369711833,-13504,8.27958307786634,-86,-0.809160305343511,53,1.31297709923664,-25,0.381679389312977,42882,99.7194022124967,27757,30.974387563201,52338,868.976731236272,1493934381933,
14028279,213644.165039063,2061,-5.42168674698795,2497,-0.168674698795181,1372,8.13253012048193,8320,-5.10116492949111,-672,-0.412017167381974,-13504,8.27958307786634,-4,-0.625954198473282,41,0.0610687022900763,-49,0.748091603053435,42884,99.7252334157369,27757,30.974387563201,52336,869.665644867512,1493934382149,
14034833,213844.177246094,2058,-5.44578313253012,2499,-0.132530120481928,1374,8.10843373493976,8320,-5.10116492949111,-640,-0.392397302268547,-13488,8.26977314530963,-61,-0.687022900763359,45,0.931297709923664,-36,0.549618320610687,42884,99.7252334157369,27757,30.974387563201,52335,870.010511467,1493934382333,
14041387,214044.189453125,2059,-5.43373493975904,2498,-0.144578313253012,1373,8.12048192771084,8352,-5.12078479460454,-608,-0.37277743715512,-13488,8.26977314530963,-24,-0.99236641221374,65,0.366412213740458,-37,0.564885496183206,42880,99.7135710122522,27757,30.974387563201,52333,870.701065860003,1493934382524,
14047941,214244.201660156,2056,-5.48192771084337,2502,-0.108433734939759,1374,8.10843373493976,8336,-5.11097486204782,-624,-0.382587369711833,-13472,8.25996321275291,-40,-1.0381679389313,68,0.610687022900763,-44,0.67175572519084,42882,99.7194022124967,27757,30.974387563201,52331,871.392717352793,1493934382732,
14054495,214444.213867188,2061,-5.43373493975904,2498,-0.168674698795181,1371,8.14457831325301,8384,-5.14040465971796,-624,-0.382587369711833,-13552,8.30901287553648,-63,-0.702290076335878,46,0.961832061068702,-35,0.534351145038168,42880,99.7135710122522,27757,30.974387563201,52330,871.738955328958,1493934382949,
14061049,214644.226074219,2057,-5.44578313253012,2499,-0.120481927710843,1373,8.12048192771084,8352,-5.12078479460454,-656,-0.402207234825261,-13552,8.30901287553648,-44,-0.83969465648855,55,0.67175572519084,-37,0.564885496183206,42881,99.716486612,27757,30.974387563201,52331,871.392717352793,1493934383132,
14067603,214844.23828125,2059,-5.43373493975904,2498,-0.144578313253012,1372,8.13253012048193,8400,-5.15021459227468,-640,-0.392397302268547,-13520,8.28939301042305,-30,-0.99236641221374,65,0.458015267175573,-44,0.67175572519084,42881,99.7231300301676,27761,30.9976088666451,52333,870.701065860003,1493934383349,
14074157,215044.250488281,2058,-5.44578313253012,2499,-0.132530120481928,1375,8.09638554216868,8384,-5.14040465971796,-560,-0.343347639484979,-13488,8.26977314530963,-51,-1.11450381679389,73,0.778625954198473,-60,0.916030534351145,42880,99.7202142798236,27761,30.9976088666451,52334,870.355651689239,1493934383532,
14080711,215244.262695313,2059,-5.40963855421687,2496,-0.144578313253012,1372,8.13253012048193,8384,-5.14040465971796,-656,-0.402207234825261,-13408,8.22072348252606,-22,-0.931297709923664,61,0.33587786259542,-45,0.687022900763359,42882,99.7260457812605,27761,30.9976088666451,52339,868.63268355555,1493934383749,
14087265,215444.274902344,2060,-5.43373493975904,2498,-0.156626506024096,1373,8.12048192771084,8336,-5.11097486204782,-656,-0.402207234825261,-13504,8.27958307786634,-47,-0.99236641221374,65,0.717557251908397,-63,0.961832061068702,42880,99.7202142798236,27761,30.9976088666451,52342,867.602173169923,1493934383937,
14093819,215644.287109375,2060,-5.43373493975904,2498,-0.156626506024096,1373,8.12048192771084,8416,-5.16002452483139,-640,-0.392397302268547,-13456,8.2501532801962,-42,-0.870229007633588,57,0.641221374045801,-49,0.748091603053435,42881,99.7231300301676,27761,30.9976088666451,52344,866.916523567646,1493934384122,
14100373,215844.299316406,2058,-5.43373493975904,2498,-0.132530120481928,1372,8.13253012048193,8352,-5.12078479460454,-704,-0.431637032495402,-13536,8.29920294297977,-64,-1.11450381679389,73,0.977099236641221,-23,0.351145038167939,42881,99.7231300301676,27761,30.9976088666451,52345,866.574104997931,1493934384331,
14106927,216044.311523438,2060,-5.42168674698795,2497,-0.156626506024096,1373,8.12048192771084,8400,-5.15021459227468,-704,-0.431637032495402,-13440,8.24034334763948,-36,-0.946564885496183,62,0.549618320610687,-36,0.549618320610687,42882,99.7260457812605,27761,30.9976088666451,52345,866.574104997931,1493934384546,
14113481,216244.323730469,2060,-5.43373493975904,2498,-0.156626506024096,1373,8.12048192771084,8368,-5.13059472716125,-656,-0.402207234825261,-13504,8.27958307786634,-56,-0.977099236641221,64,0.854961832061069,-43,0.656488549618321,42880,99.7202142798236,27761,30.9976088666451,52346,866.231956821455,1493934384730,
14120035,216444.3359375,2059,-5.44578313253012,2499,-0.144578313253012,1373,8.12048192771084,8368,-5.13059472716125,-688,-0.421827099938688,-13488,8.26977314530963,-50,-0.977099236641221,64,0.763358778625954,-38,0.580152671755725,42882,99.7260457812605,27761,30.9976088666451,52346,866.231956821455,1493934384939,
14126589,216644.348144531,2059,-5.46987951807229,2501,-0.144578313253012,1374,8.10843373493976,8368,-5.13059472716125,-672,-0.412017167381974,-13520,8.28939301042305,-56,-0.946564885496183,62,0.854961832061069,-29,0.442748091603053,42880,99.7202142798236,27761,30.9976088666451,52344,866.916523567646,1493934385133,
14133143,216844.360351563,2060,-5.45783132530121,2500,-0.156626506024096,1373,8.12048192771084,8352,-5.12078479460454,-640,-0.392397302268547,-13504,8.27958307786634,-46,-0.900763358778626,59,0.702290076335878,-32,0.488549618320611,42880,99.7202142798236,27761,30.9976088666451,52341,867.945404845322,1493934385349,
14139697,217044.372558594,2058,-5.40963855421687,2496,-0.132530120481928,1373,8.12048192771084,8352,-5.12078479460454,-704,-0.431637032495402,-13488,8.26977314530963,-28,-0.702290076335878,46,0.427480916030534,-46,0.702290076335878,42882,99.7260457812605,27761,30.9976088666451,52342,867.602173169923,1493934385532,
14146251,217244.384765625,2058,-5.3855421686747,2494,-0.132530120481928,1372,8.13253012048193,8320,-5.10116492949111,-688,-0.421827099938688,-13488,8.26977314530963,-84,-0.793893129770992,52,1.2824427480916,-41,0.625954198473282,42880,99.7202142798236,27761,30.9976088666451,52344,866.916523567646,1493934385749,
14152805,217444.396972656,2057,-5.42168674698795,2497,-0.120481927710843,1372,8.13253012048193,8368,-5.13059472716125,-688,-0.421827099938688,-13520,8.28939301042305,-47,-1.09923664122137,72,0.717557251908397,-47,0.717557251908397,42880,99.7202142798236,27761,30.9976088666451,52347,865.890078718067,1493934385932,
14159359,217644.409179688,2058,-5.48192771084337,2502,-0.132530120481928,1373,8.12048192771084,8352,-5.12078479460454,-624,-0.382587369711833,-13584,8.32863274064991,-48,-1.09923664122137,72,0.732824427480916,-32,0.488549618320611,42882,99.7260457812605,27761,30.9976088666451,52350,864.866061652496,1493934386149,
14165913,217844.421386719,2058,-5.43373493975904,2498,-0.132530120481928,1373,8.12048192771084,8368,-5.13059472716125,-640,-0.392397302268547,-13600,8.33844267320662,-31,-0.687022900763359,45,0.473282442748092,-41,0.625954198473282,42882,99.7260457812605,27761,30.9976088666451,52352,864.184728127484,1493934386349,
14172467,218044.43359375,2056,-5.43373493975904,2498,-0.108433734939759,1373,8.12048192771084,8336,-5.11097486204782,-592,-0.362967504598406,-13600,8.33844267320662,-53,-0.854961832061069,56,0.809160305343511,-41,0.625954198473282,42881,99.7231300301676,27761,30.9976088666451,52352,864.184728127484,1493934386527,
14179021,218244.445800781,2058,-5.45783132530121,2500,-0.132530120481928,1373,8.12048192771084,8368,-5.13059472716125,-624,-0.382587369711833,-13584,8.32863274064991,-49,-0.946564885496183,62,0.748091603053435,-43,0.656488549618321,42879,99.7172985302287,27761,30.9976088666451,52352,864.184728127484,1493934386738,
14185575,218444.458007813,2059,-5.45783132530121,2500,-0.144578313253012,1374,8.10843373493976,8352,-5.12078479460454,-624,-0.382587369711833,-13552,8.30901287553648,-67,-1.25190839694656,82,1.02290076335878,-39,0.595419847328244,42880,99.7202142798236,27761,30.9976088666451,52348,865.548470368121,1493934386922,
14192129,218644.470214844,2057,-5.46987951807229,2501,-0.120481927710843,1374,8.10843373493976,8368,-5.13059472716125,-672,-0.412017167381974,-13520,8.28939301042305,-52,-0.870229007633588,57,0.793893129770992,-23,0.351145038167939,42881,99.7231300301676,27761,30.9976088666451,52346,866.231956821455,1493934387131,
14198683,218844.482421875,2058,-5.43373493975904,2498,-0.132530120481928,1371,8.14457831325301,8384,-5.14040465971796,-624,-0.382587369711833,-13504,8.27958307786634,-51,-1.00763358778626,66,0.778625954198473,-48,0.732824427480916,42881,99.7231300301676,27761,30.9976088666451,52348,865.548470368121,1493934387349,
14205237,219044.494628906,2059,-5.40963855421687,2496,-0.144578313253012,1370,8.1566265060241,8352,-5.12078479460454,-608,-0.37277743715512,-13552,8.30901287553648,-51,-0.946564885496183,62,0.778625954198473,-25,0.381679389312977,42880,99.7202142798236,27761,30.9976088666451,52346,866.231956821455,1493934387532,
14211791,219244.506835938,2057,-5.44578313253012,2499,-0.120481927710843,1374,8.10843373493976,8320,-5.10116492949111,-592,-0.362967504598406,-13552,8.30901287553648,-76,-0.977099236641221,64,1.16030534351145,-44,0.67175572519084,42880,99.7202142798236,27761,30.9976088666451,52345,866.574104997931,1493934387728,
14218345,219444.519042969,2059,-5.42168674698795,2497,-0.144578313253012,1371,8.14457831325301,8352,-5.12078479460454,-576,-0.353157572041692,-13520,8.28939301042305,-32,-0.82442748091603,54,0.488549618320611,-41,0.625954198473282,42879,99.7172985302287,27761,30.9976088666451,52343,867.259212851255,1493934387936,
14224899,219644.53125,2059,-5.44578313253012,2499,-0.144578313253012,1373,8.12048192771084,8336,-5.11097486204782,-592,-0.362967504598406,-13440,8.24034334763948,-38,-0.854961832061069,56,0.580152671755725,-41,0.625954198473282,42880,99.7202142798236,27761,30.9976088666451,52342,867.602173169923,1493934388152,
14231453,219844.543457031,2058,-5.45783132530121,2500,-0.132530120481928,1374,8.10843373493976,8384,-5.14040465971796,-608,-0.37277743715512,-13472,8.25996321275291,-29,-0.870229007633588,57,0.442748091603053,-46,0.702290076335878,42880,99.7202142798236,27761,30.9976088666451,52340,868.288908199634,1493934388339,
14238007,220044.555664063,2058,-5.42168674698795,2497,-0.132530120481928,1372,8.13253012048193,8352,-5.12078479460454,-640,-0.392397302268547,-13568,8.31882280809319,-44,-1.0381679389313,68,0.67175572519084,-36,0.549618320610687,42879,99.7172985302287,27761,30.9976088666451,52339,868.63268355555,1493934388523,
14244561,220244.567871094,2057,-5.44578313253012,2499,-0.120481927710843,1373,8.12048192771084,8304,-5.0913549969344,-576,-0.353157572041692,-13488,8.26977314530963,-23,-0.82442748091603,54,0.351145038167939,-59,0.900763358778626,42880,99.7202142798236,27761,30.9976088666451,52337,869.321051565517,1493934388731,
14251115,220444.580078125,2059,-5.43373493975904,2498,-0.144578313253012,1372,8.13253012048193,8288,-5.08154506437768,-624,-0.382587369711833,-13456,8.2501532801962,-51,-0.778625954198473,51,0.778625954198473,-35,0.534351145038168,42880,99.7202142798236,27761,30.9976088666451,52337,869.321051565517,1493934388924,
14257669,220644.592285156,2059,-5.43373493975904,2498,-0.144578313253012,1372,8.13253012048193,8320,-5.10116492949111,-656,-0.402207234825261,-13520,8.28939301042305,-25,-0.977099236641221,64,0.381679389312977,-45,0.687022900763359,42878,99.7143827813827,27761,30.9976088666451,52337,869.321051565517,1493934389132,
14264223,220844.604492188,2058,-5.40963855421687,2496,-0.132530120481928,1372,8.13253012048193,8336,-5.11097486204782,-656,-0.402207234825261,-13552,8.30901287553648,-51,-0.748091603053435,49,0.778625954198473,-24,0.366412213740458,42878,99.7143827813827,27761,30.9976088666451,52339,868.63268355555,1493934389348,
14270777,221044.616699219,2057,-5.46987951807229,2501,-0.120481927710843,1374,8.10843373493976,8336,-5.11097486204782,-640,-0.392397302268547,-13520,8.28939301042305,-51,-0.900763358778626,59,0.778625954198473,-38,0.580152671755725,42879,99.7172985302287,27761,30.9976088666451,52344,866.916523567646,1493934389532,
14277331,221244.62890625,2058,-5.40963855421687,2496,-0.132530120481928,1372,8.13253012048193,8336,-5.11097486204782,-672,-0.412017167381974,-13552,8.30901287553648,-34,-1.00763358778626,66,0.519083969465649,-30,0.458015267175573,42879,99.7172985302287,27761,30.9976088666451,52346,866.231956821455,1493934389748,
14283885,221444.641113281,2057,-5.44578313253012,2499,-0.120481927710843,1374,8.10843373493976,8400,-5.15021459227468,-624,-0.382587369711833,-13536,8.29920294297977,-43,-0.83969465648855,55,0.656488549618321,-43,0.656488549618321,42882,99.7260457812605,27761,30.9976088666451,52348,865.548470368121,1493934389938,
14290439,221644.653320313,2060,-5.42168674698795,2497,-0.156626506024096,1373,8.12048192771084,8304,-5.0913549969344,-672,-0.412017167381974,-13488,8.26977314530963,-29,-0.977099236641221,64,0.442748091603053,-36,0.549618320610687,42876,99.7085512859376,27761,30.9976088666451,52350,864.866061652496,1493934390123,
14296993,221844.665527344,2057,-5.48192771084337,2502,-0.120481927710843,1375,8.09638554216868,8304,-5.0913549969344,-640,-0.392397302268547,-13472,8.25996321275291,-48,-1.06870229007634,70,0.732824427480916,-45,0.687022900763359,42876,99.7085512859376,27761,30.9976088666451,52350,864.866061652496,1493934390339,
14303547,222044.677734375,2057,-5.43373493975904,2498,-0.120481927710843,1373,8.12048192771084,8352,-5.12078479460454,-624,-0.382587369711833,-13488,8.26977314530963,-19,-0.763358778625954,50,0.290076335877863,-56,0.854961832061069,42877,99.7114670332857,27761,30.9976088666451,52350,864.866061652496,1493934390522,
14310101,222244.689941406,2058,-5.45783132530121,2500,-0.132530120481928,1374,8.10843373493976,8384,-5.14040465971796,-608,-0.37277743715512,-13520,8.28939301042305,-47,-0.916030534351145,60,0.717557251908397,-42,0.641221374045801,42880,99.7202142798236,27761,30.9976088666451,52351,864.525260650043,1493934390731,
14316655,222444.702148438,2059,-5.43373493975904,2498,-0.144578313253012,1372,8.13253012048193,8384,-5.14040465971796,-672,-0.412017167381974,-13472,8.25996321275291,-30,-0.946564885496183,62,0.458015267175573,-33,0.50381679389313,42878,99.7143827813827,27761,30.9976088666451,52353,863.844463767685,1493934390941,
14323209,222644.714355469,2056,-5.46987951807229,2501,-0.108433734939759,1373,8.12048192771084,8320,-5.10116492949111,-720,-0.441446965052115,-13552,8.30901287553648,-69,-0.977099236641221,64,1.05343511450382,-45,0.687022900763359,42879,99.7172985302287,27761,30.9976088666451,52352,864.184728127484,1493934391123,
14329763,222844.7265625,2058,-5.43373493975904,2498,-0.132530120481928,1373,8.12048192771084,8320,-5.10116492949111,-704,-0.431637032495402,-13504,8.27958307786634,-30,-1.05343511450382,69,0.458015267175573,-39,0.595419847328244,42879,99.7172985302287,27761,30.9976088666451,52350,864.866061652496,1493934391333,
14336317,223044.738769531,2059,-5.46987951807229,2501,-0.144578313253012,1375,8.09638554216868,8352,-5.12078479460454,-624,-0.382587369711833,-13552,8.30901287553648,-44,-0.83969465648855,55,0.67175572519084,-36,0.549618320610687,42879,99.7172985302287,27761,30.9976088666451,52350,864.866061652496,1493934391550,
14342871,223244.750976563,2063,-5.39759036144578,2495,-0.192771084337349,1371,8.14457831325301,8352,-5.12078479460454,-592,-0.362967504598406,-13456,8.2501532801962,-1,-0.717557251908397,47,0.0152671755725191,-41,0.625954198473282,42878,99.7143827813827,27761,30.9976088666451,52352,864.184728127484,1493934391734,
14349425,223444.763183594,2056,-5.48192771084337,2502,-0.108433734939759,1375,8.09638554216868,8368,-5.13059472716125,-624,-0.382587369711833,-13584,8.32863274064991,-71,-1.34351145038168,88,1.08396946564885,-63,0.961832061068702,42877,99.7114670332857,27761,30.9976088666451,52356,862.825276500988,1493934391948,
14355979,223644.775390625,2061,-5.46987951807229,2501,-0.168674698795181,1374,8.10843373493976,8352,-5.12078479460454,-576,-0.353157572041692,-13472,8.25996321275291,-26,-0.717557251908397,47,0.396946564885496,-47,0.717557251908397,42881,99.7231300301676,27761,30.9976088666451,52366,859.445286509837,1493934392133,
14362533,223844.787597656,2060,-5.44578313253012,2499,-0.156626506024096,1373,8.12048192771084,8384,-5.14040465971796,-656,-0.402207234825261,-13472,8.25996321275291,-41,-0.99236641221374,65,0.625954198473282,-47,0.717557251908397,42881,99.728112149535,27764,31.015023172067,52377,855.757752095537,1493934392348,
14369087,224044.799804688,2058,-5.48192771084337,2502,-0.132530120481928,1375,8.09638554216868,8432,-5.16983445738811,-608,-0.37277743715512,-13536,8.29920294297977,-57,-0.885496183206107,58,0.870229007633588,-39,0.595419847328244,42878,99.7193645619408,27764,31.015023172067,52391,851.11004325171,1493934392532,
