Thu May 04 17:46:40 EDT 2017,431873,1493934400835,2253.0,553.0
Thu May 04 17:46:40 EDT 2017,431873,1493934400835,2253.0,553.0
Thu May 04 17:46:40 EDT 2017,431873,1493934400835,2253.0,553.0
Thu May 04 17:46:40 EDT 2017,431874,1493934400836,2253.0,553.0
Thu May 04 17:46:40 EDT 2017,431874,1493934400836,2253.0,553.0
Thu May 04 17:46:40 EDT 2017,431874,1493934400836,2253.0,553.0
Thu May 04 17:47:15 EDT 2017,466465,1493934435427,Drag
Thu May 04 17:47:15 EDT 2017,466466,1493934435428,Drag
Thu May 04 17:47:15 EDT 2017,466466,1493934435428,Drag
Thu May 04 17:47:15 EDT 2017,466466,1493934435428,Drag
Thu May 04 17:47:15 EDT 2017,466466,1493934435428,Drag
Thu May 04 17:47:15 EDT 2017,466466,1493934435428,Drag
Thu May 04 17:47:15 EDT 2017,466466,1493934435428,Drag
Thu May 04 17:47:15 EDT 2017,466466,1493934435428,Drag
Thu May 04 17:47:15 EDT 2017,466466,1493934435428,Drag
Thu May 04 17:47:15 EDT 2017,466466,1493934435428,Drag
Thu May 04 17:47:15 EDT 2017,466466,1493934435428,Drag
Thu May 04 17:47:15 EDT 2017,466475,1493934435437,Drag
Thu May 04 17:47:15 EDT 2017,466475,1493934435437,Drag
Thu May 04 17:47:15 EDT 2017,466475,1493934435437,Drag
Thu May 04 17:47:15 EDT 2017,466475,1493934435437,Drag
Thu May 04 17:47:15 EDT 2017,466475,1493934435437,Drag
Thu May 04 17:47:15 EDT 2017,466475,1493934435437,Drag
Thu May 04 17:47:15 EDT 2017,466475,1493934435437,Drag
Thu May 04 17:47:15 EDT 2017,466475,1493934435437,Drag
Thu May 04 17:47:15 EDT 2017,466475,1493934435437,Drag
Thu May 04 17:47:15 EDT 2017,466475,1493934435437,Drag
Thu May 04 17:47:15 EDT 2017,466475,1493934435437,Drag
Thu May 04 17:47:23 EDT 2017,474296,1493934443258,Drag
Thu May 04 17:47:23 EDT 2017,474296,1493934443258,Drag
Thu May 04 17:47:23 EDT 2017,474296,1493934443258,Drag
Thu May 04 17:47:23 EDT 2017,474296,1493934443258,Drag
Thu May 04 17:47:23 EDT 2017,474296,1493934443258,Drag
Thu May 04 17:47:23 EDT 2017,474296,1493934443258,Drag
Thu May 04 17:47:23 EDT 2017,474296,1493934443258,Drag
Thu May 04 17:47:23 EDT 2017,474296,1493934443258,Drag
Thu May 04 17:47:23 EDT 2017,474296,1493934443258,Drag
Thu May 04 17:47:23 EDT 2017,474296,1493934443258,Drag
Thu May 04 17:47:23 EDT 2017,474296,1493934443258,Drag
Thu May 04 17:47:23 EDT 2017,474305,1493934443267,Drag
Thu May 04 17:47:23 EDT 2017,474305,1493934443267,Drag
Thu May 04 17:47:23 EDT 2017,474305,1493934443267,Drag
Thu May 04 17:47:23 EDT 2017,474305,1493934443267,Drag
Thu May 04 17:47:23 EDT 2017,474305,1493934443267,Drag
Thu May 04 17:47:23 EDT 2017,474305,1493934443267,Drag
Thu May 04 17:47:23 EDT 2017,474305,1493934443267,Drag
Thu May 04 17:47:23 EDT 2017,474305,1493934443267,Drag
Thu May 04 17:47:23 EDT 2017,474305,1493934443267,Drag
Thu May 04 17:47:23 EDT 2017,474305,1493934443267,Drag
Thu May 04 17:47:23 EDT 2017,474305,1493934443267,Drag
Thu May 04 17:47:28 EDT 2017,479440,1493934448402,Drag
Thu May 04 17:47:28 EDT 2017,479440,1493934448402,Drag
Thu May 04 17:47:28 EDT 2017,479440,1493934448402,Drag
Thu May 04 17:47:28 EDT 2017,479440,1493934448402,Drag
Thu May 04 17:47:28 EDT 2017,479440,1493934448402,Drag
Thu May 04 17:47:28 EDT 2017,479440,1493934448402,Drag
Thu May 04 17:47:28 EDT 2017,479440,1493934448402,Drag
Thu May 04 17:47:28 EDT 2017,479440,1493934448402,Drag
Thu May 04 17:47:28 EDT 2017,479440,1493934448402,Drag
Thu May 04 17:47:28 EDT 2017,479440,1493934448402,Drag
Thu May 04 17:47:28 EDT 2017,479440,1493934448402,Drag
Thu May 04 17:47:32 EDT 2017,483739,1493934452701,Drag
Thu May 04 17:47:32 EDT 2017,483739,1493934452701,Drag
Thu May 04 17:47:32 EDT 2017,483739,1493934452701,Drag
Thu May 04 17:47:32 EDT 2017,483739,1493934452701,Drag
Thu May 04 17:47:32 EDT 2017,483740,1493934452702,Drag
Thu May 04 17:47:32 EDT 2017,483740,1493934452702,Drag
Thu May 04 17:47:32 EDT 2017,483740,1493934452702,Drag
Thu May 04 17:47:32 EDT 2017,483740,1493934452702,Drag
Thu May 04 17:47:32 EDT 2017,483740,1493934452702,Drag
